clip_id,label,body_part_label,duel_label,pass_label,cross_accurate,cross_direction,cross_flank,pass_accurate,pass_direction,pass_distance,pass_progressive,pass_through,shot_on_target,shot_goal
1759874202,1,-1,-1,0,-1,-1,-1,1,2,1,1,1,-1,-1
1744223055,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1865228692,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1863570948,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1873069902,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1922676400,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1827937127,1,-1,-1,0,-1,-1,-1,1,0,0,1,0,-1,-1
1729533916,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
2106035219,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1818188133,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1747541618,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1783687370,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1729533673,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1783688472,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1853472132,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090216035,1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1
1850123134,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770843296,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2088098755,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770709024,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1832338847,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2080813780,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1911883449,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1821613420,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1885895601,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1734134972,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2095595165,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1759920957,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1775800876,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1773518932,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1867212566,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1778781670,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1793047319,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1829898610,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1759887587,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088097713,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1733151174,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1809599833,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2103985716,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1725704577,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1811580361,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1759886440,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1868918369,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1869673765,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1860160827,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,-1,-1
1852521938,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1982623693,1,-1,-1,0,-1,-1,-1,1,1,1,1,1,-1,-1
1734633854,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1922677444,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1822958070,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1848677559,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1747541065,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2019366034,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1827937710,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1731019178,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2106035533,1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1
1912514663,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1856753102,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1782419194,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1777958486,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1747541137,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1759874444,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1853472073,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1831817740,1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1
2105075117,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1973244385,1,-1,-1,0,-1,-1,-1,0,2,1,0,1,-1,-1
1911883391,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1899869699,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1766250267,1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1
1982623517,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1770707312,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1782417733,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1780914818,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1973245527,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1806299321,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1835514256,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1806299543,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1826541530,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1759885706,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1865227997,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1808261319,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1856240873,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1736890239,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1778568790,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1733177675,1,-1,-1,0,-1,-1,-1,1,2,1,0,1,-1,-1
1822959105,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1782421532,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2080403650,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1821614167,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1782418990,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770843703,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2080404716,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1781704351,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1772169968,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099809367,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
2089508651,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2088962778,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777958113,1,-1,-1,0,-1,-1,-1,1,0,0,1,0,-1,-1
1852520883,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742281250,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1744272959,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2010516429,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1835171363,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2090598777,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1860160923,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1794259168,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099060750,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1780913360,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1758799898,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1835514972,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2010145645,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1829418063,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770816496,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1917023210,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2100200407,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2097701972,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742586499,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1832835412,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1771813776,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1725705829,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1815692406,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099059025,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
2097701872,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1736889003,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,-1,-1
2099060675,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1973243902,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1861059473,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1810759329,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088097100,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742280499,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1810760340,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1912514025,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1850339227,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1918281425,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1863755505,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1830580804,1,-1,-1,0,-1,-1,-1,1,2,1,1,1,-1,-1
1822446603,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1860160625,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1869057431,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1775800192,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1848628608,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1733520420,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1850122453,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2010145663,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770729985,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1808260933,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1768201263,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1839724575,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1835296194,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1794258012,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099945429,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1764768869,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1744272830,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1885895072,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2005596323,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1819115334,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1720969293,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1839724262,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1818891184,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1848678041,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1809994210,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1772170645,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1
2088963007,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770816862,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1791617649,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1878457528,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1829418680,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1733151374,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1770844347,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099524950,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1766249439,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1842387242,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1867212194,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090598409,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1826540663,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1868623436,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1920544087,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1827753367,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1912513583,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1785890110,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1832834865,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2091573580,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1865226906,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2098736687,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
2099525937,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1856754520,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1863570207,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1810758391,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1725705569,1,-1,-1,1,0,2,2,-1,-1,-1,-1,-1,-1,-1
1758801637,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
2010144089,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1741176426,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1868918884,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
2088961975,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1835514381,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099810732,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1766248518,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2091330648,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1778567834,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1736978932,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1795643754,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
2080404258,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1758799020,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1725460735,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1731019161,1,-1,-1,0,-1,-1,-1,0,2,1,0,1,-1,-1
1781702803,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2080789816,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1733520948,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1780913966,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1720901477,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1791182946,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1832229423,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1852520839,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1835296544,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1973244935,1,-1,-1,0,-1,-1,-1,1,2,1,1,1,-1,-1
1768202113,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1853472524,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,-1,-1
1733150945,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1863571117,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1852275383,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2010515226,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019366387,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1736890258,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1863570576,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1861753683,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1834876180,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099808985,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
2044105818,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1863571129,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1833400456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1829896772,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1806298400,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097330782,1,-1,-1,0,-1,-1,-1,1,2,1,1,1,-1,-1
1723219661,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2005597000,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1801325694,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1781664439,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1725705309,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088962386,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1774745707,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1873070176,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
2097510737,1,-1,-1,0,-1,-1,-1,0,2,1,0,1,-1,-1
1821613875,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1863756747,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1733178602,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1865228195,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1764769597,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1819114194,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1781663059,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1865228596,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1758800849,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1829418476,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742281151,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1873070732,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1871240535,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1778569085,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1725461287,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,-1,-1
1778567482,1,-1,-1,0,-1,-1,-1,1,0,0,1,0,-1,-1
2080404290,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1848676874,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1793046540,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1778569254,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2105075134,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090597588,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1818187696,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1795643418,1,-1,-1,0,-1,-1,-1,1,0,1,1,0,-1,-1
1867212401,1,-1,-1,0,-1,-1,-1,0,2,0,1,1,-1,-1
1724481677,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
2097702927,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1809600032,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1781663505,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1960314819,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1835171528,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1768202473,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1729532139,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1747541663,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1956178611,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1813545392,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770728240,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
2099810054,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1822447807,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1791273755,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1881961886,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2097510615,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1772170771,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1
1982622412,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1794258158,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2100004909,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099524977,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1852520295,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1949437006,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2045813199,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2103984615,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1865228079,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2105074152,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1801325716,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770729190,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770728307,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1758799720,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1878457385,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2106035112,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1811580563,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1788471566,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1856753305,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1734632894,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1822447672,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1772937275,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742406563,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777959037,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1868917808,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2089509216,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1949436926,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099525206,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770728708,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1835513712,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1736890253,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1840064708,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1835513865,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
